date,tenor,yield
2021-04-28,10.0,7.2069
2021-04-28,15.0,7.3663
2021-04-28,20.0,7.4395
2021-04-29,0.25,5.0639
2021-04-29,0.5,5.1718
2021-04-29,0.75,5.285
2021-04-29,1.0,5.3997
2021-04-29,2.0,5.8309
2021-04-29,3.0,6.181
2021-04-29,5.0,6.6689
2021-04-29,7.0,6.9646
2021-04-29,10.0,7.2141
2021-04-29,15.0,7.3875
2021-04-29,20.0,7.4643
2021-04-30,0.25,5.008
2021-04-30,0.5,5.1481
2021-04-30,0.75,5.2826
2021-04-30,1.0,5.4059
2021-04-30,2.0,5.8275
2021-04-30,3.0,6.1773
2021-04-30,5.0,6.6715
2021-04-30,7.0,6.9682
2021-04-30,10.0,7.2115
2021-04-30,15.0,7.3909
2021-04-30,20.0,7.4757
2021-05-04,0.25,5.0369
2021-05-04,0.5,5.1676
2021-05-04,0.75,5.2953
2021-05-04,1.0,5.4154
2021-05-04,2.0,5.8327
2021-05-04,3.0,6.1685
2021-05-04,5.0,6.6383
2021-05-04,7.0,6.9245
2021-05-04,10.0,7.1693
2021-05-04,15.0,7.3534
2021-05-04,20.0,7.4391
2021-05-05,0.25,5.0217
2021-05-05,0.5,5.1727
2021-05-05,0.75,5.3146
2021-05-05,1.0,5.4432
2021-05-05,2.0,5.8623
2021-05-05,3.0,6.1821
2021-05-05,5.0,6.6356
2021-05-05,7.0,6.9203
2021-05-05,10.0,7.167
2021-05-05,15.0,7.3555
2021-05-05,20.0,7.4435
2021-05-06,0.25,5.0672
2021-05-06,0.5,5.2097
2021-05-06,0.75,5.3444
2021-05-06,1.0,5.4678
2021-05-06,2.0,5.8754
2021-05-06,3.0,6.1854
2021-05-06,5.0,6.6189
2021-05-06,7.0,6.8995
2021-05-06,10.0,7.1624
2021-05-06,15.0,7.3636
2021-05-06,20.0,7.4538
2021-05-07,0.25,5.0943
2021-05-07,0.5,5.2273
2021-05-07,0.75,5.3542
2021-05-07,1.0,5.4738
2021-05-07,2.0,5.8798
2021-05-07,3.0,6.1851
2021-05-07,5.0,6.6111
2021-05-07,7.0,6.8884
2021-05-07,10.0,7.1489
2021-05-07,15.0,7.3489
2021-05-07,20.0,7.4425
2021-05-10,0.25,5.0165
2021-05-10,0.5,5.1692
2021-05-10,0.75,5.313
2021-05-10,1.0,5.4447
2021-05-10,2.0,5.8726
2021-05-10,3.0,6.1844
2021-05-10,5.0,6.6214
2021-05-10,7.0,6.8988
2021-05-10,10.0,7.1423
2021-05-10,15.0,7.3272
2021-05-10,20.0,7.4114
2021-05-11,0.25,5.1546
2021-05-11,0.5,5.2777
2021-05-11,0.75,5.3952
2021-05-11,1.0,5.5072
2021-05-11,2.0,5.9
2021-05-11,3.0,6.2134
2021-05-11,5.0,6.6636
2021-05-11,7.0,6.9544
2021-05-11,10.0,7.2132
2021-05-11,15.0,7.3987
2021-05-11,20.0,7.4829
2021-05-12,0.25,5.2556
2021-05-12,0.5,5.3623
2021-05-12,0.75,5.4644
2021-05-12,1.0,5.5622
2021-05-12,2.0,5.9191
2021-05-12,3.0,6.2283
2021-05-12,5.0,6.6902
2021-05-12,7.0,6.9962
2021-05-12,10.0,7.273
2021-05-12,15.0,7.4753
2021-05-12,20.0,7.5703
2021-05-13,0.25,5.2307
2021-05-13,0.5,5.3494
2021-05-13,0.75,5.4623
2021-05-13,1.0,5.569
2021-05-13,2.0,5.949
2021-05-13,3.0,6.2706
2021-05-13,5.0,6.7424
2021-05-13,7.0,7.0437
2021-05-13,10.0,7.302
2021-05-13,15.0,7.4817
2021-05-13,20.0,7.5662
2021-05-14,0.25,5.2138
2021-05-14,0.5,5.3302
2021-05-14,0.75,5.4416
2021-05-14,1.0,5.5476
2021-05-14,2.0,5.9244
2021-05-14,3.0,6.2372
2021-05-14,5.0,6.7001
2021-05-14,7.0,6.9979
2021-05-14,10.0,7.2542
2021-05-14,15.0,7.4444
2021-05-14,20.0,7.5359
2021-05-17,0.25,5.2391
2021-05-17,0.5,5.3585
2021-05-17,0.75,5.4719
2021-05-17,1.0,5.5789
2021-05-17,2.0,5.9543
2021-05-17,3.0,6.2644
2021-05-17,5.0,6.7185
2021-05-17,7.0,7.007
2021-05-17,10.0,7.2536
2021-05-17,15.0,7.4363
2021-05-17,20.0,7.5266
2021-05-18,0.25,5.2341
2021-05-18,0.5,5.3677
2021-05-18,0.75,5.4911
2021-05-18,1.0,5.6011
2021-05-18,2.0,5.9639
2021-05-18,3.0,6.2645
2021-05-18,5.0,6.7146
2021-05-18,7.0,7.0038
2021-05-18,10.0,7.2516
2021-05-18,15.0,7.448
2021-05-18,20.0,7.5435
2021-05-19,0.25,5.2199
2021-05-19,0.5,5.3576
2021-05-19,0.75,5.4835
2021-05-19,1.0,5.5946
2021-05-19,2.0,5.964
2021-05-19,3.0,6.2831
2021-05-19,5.0,6.7474
2021-05-19,7.0,7.0329
2021-05-19,10.0,7.2704
2021-05-19,15.0,7.4598
2021-05-19,20.0,7.5549
2021-05-20,0.25,5.2101
2021-05-20,0.5,5.3505
2021-05-20,0.75,5.4804
2021-05-20,1.0,5.5975
2021-05-20,2.0,5.98
2021-05-20,3.0,6.2793
2021-05-20,5.0,6.7077
2021-05-20,7.0,6.9825
2021-05-20,10.0,7.2299
2021-05-20,15.0,7.4292
2021-05-20,20.0,7.5263
2021-05-21,0.25,5.2304
2021-05-21,0.5,5.3569
2021-05-21,0.75,5.4769
2021-05-21,1.0,5.5899
2021-05-21,2.0,5.9764
2021-05-21,3.0,6.2753
2021-05-21,5.0,6.7014
2021-05-21,7.0,6.9819
2021-05-21,10.0,7.2447
2021-05-21,15.0,7.4475
2021-05-21,20.0,7.5409
2021-05-24,0.25,5.2205
2021-05-24,0.5,5.3586
2021-05-24,0.75,5.4876
2021-05-24,1.0,5.6058
2021-05-24,2.0,5.9942
2021-05-24,3.0,6.29
2021-05-24,5.0,6.7239
2021-05-24,7.0,7.0078
2021-05-24,10.0,7.256
2021-05-24,15.0,7.4385
2021-05-24,20.0,7.5234
2021-05-25,0.25,5.2708
2021-05-25,0.5,5.3918
2021-05-25,0.75,5.5063
2021-05-25,1.0,5.6138
2021-05-25,2.0,5.9848
2021-05-25,3.0,6.283
2021-05-25,5.0,6.7252
2021-05-25,7.0,7.0195
2021-05-25,10.0,7.2832
2021-05-25,15.0,7.4693
2021-05-25,20.0,7.5563
2021-05-26,0.25,5.2977
2021-05-26,0.5,5.412
2021-05-26,0.75,5.521
2021-05-26,1.0,5.6246
2021-05-26,2.0,5.9872
2021-05-26,3.0,6.2796
2021-05-26,5.0,6.7118
2021-05-26,7.0,6.9974
2021-05-26,10.0,7.2513
2021-05-26,15.0,7.4293
2021-05-26,20.0,7.5129
2021-05-27,0.25,5.4499
2021-05-27,0.5,5.5639
2021-05-27,0.75,5.6684
2021-05-27,1.0,5.7629
2021-05-27,2.0,6.0793
2021-05-27,3.0,6.3421
2021-05-27,5.0,6.7369
2021-05-27,7.0,6.9987
2021-05-27,10.0,7.2337
2021-05-27,15.0,7.4146
2021-05-27,20.0,7.5026
2021-05-28,0.25,5.5035
2021-05-28,0.5,5.6465
2021-05-28,0.75,5.7671
2021-05-28,1.0,5.8573
2021-05-28,2.0,6.0999
2021-05-28,3.0,6.3321
2021-05-28,5.0,6.7272
2021-05-28,7.0,7.0021
2021-05-28,10.0,7.2408
2021-05-28,15.0,7.428
2021-05-28,20.0,7.5157
2021-05-31,0.25,5.5244
2021-05-31,0.5,5.6563
2021-05-31,0.75,5.7699
2021-05-31,1.0,5.8615
2021-05-31,2.0,6.1318
2021-05-31,3.0,6.3728
2021-05-31,5.0,6.7556
2021-05-31,7.0,7.0153
2021-05-31,10.0,7.2459
2021-05-31,15.0,7.4276
2021-05-31,20.0,7.5134
2021-06-01,0.25,5.6652
2021-06-01,0.5,5.7804
2021-06-01,0.75,5.8762
2021-06-01,1.0,5.9489
2021-06-01,2.0,6.161
2021-06-01,3.0,6.3874
2021-06-01,5.0,6.7687
2021-06-01,7.0,7.0298
2021-06-01,10.0,7.2568
2021-06-01,15.0,7.4372
2021-06-01,20.0,7.5262
2021-06-02,0.25,5.6352
2021-06-02,0.5,5.7632
2021-06-02,0.75,5.868
2021-06-02,1.0,5.9473
2021-06-02,2.0,6.177
2021-06-02,3.0,6.4186
2021-06-02,5.0,6.7983
2021-06-02,7.0,7.0458
2021-06-02,10.0,7.2618
2021-06-02,15.0,7.4339
2021-06-02,20.0,7.5163
2021-06-03,0.25,5.6672
2021-06-03,0.5,5.793
2021-06-03,0.75,5.8994
2021-06-03,1.0,5.9826
2021-06-03,2.0,6.2259
2021-06-03,3.0,6.4603
2021-06-03,5.0,6.8226
2021-06-03,7.0,7.0571
2021-06-03,10.0,7.261
2021-06-03,15.0,7.4319
2021-06-03,20.0,7.5187
2021-06-04,0.25,5.7486
2021-06-04,0.5,5.8503
2021-06-04,0.75,5.9411
2021-06-04,1.0,6.0217
2021-06-04,2.0,6.2912
2021-06-04,3.0,6.5258
2021-06-04,5.0,6.8701
2021-06-04,7.0,7.0922
2021-06-04,10.0,7.2896
2021-06-04,15.0,7.4424
2021-06-04,20.0,7.5165
2021-06-07,0.25,5.7291
2021-06-07,0.5,5.8678
2021-06-07,0.75,5.9861
2021-06-07,1.0,6.0809
2021-06-07,2.0,6.353
2021-06-07,3.0,6.5807
2021-06-07,5.0,6.9088
2021-06-07,7.0,7.1166
2021-06-07,10.0,7.2995
2021-06-07,15.0,7.4408
2021-06-07,20.0,7.5071
2021-06-08,0.25,5.7315
2021-06-08,0.5,5.8805
2021-06-08,0.75,6.0052
2021-06-08,1.0,6.1033
2021-06-08,2.0,6.383
2021-06-08,3.0,6.6303
2021-06-08,5.0,6.9828
2021-06-08,7.0,7.1972
2021-06-08,10.0,7.3747
2021-06-08,15.0,7.5038
2021-06-08,20.0,7.5609
2021-06-09,0.25,5.7686
2021-06-09,0.5,5.9035
2021-06-09,0.75,6.0189
2021-06-09,1.0,6.1148
2021-06-09,2.0,6.4048
2021-06-09,3.0,6.6476
2021-06-09,5.0,6.9839
2021-06-09,7.0,7.1893
2021-06-09,10.0,7.3692
2021-06-09,15.0,7.5116
2021-06-09,20.0,7.581
2021-06-10,0.25,5.7568
2021-06-10,0.5,5.9089
2021-06-10,0.75,6.0385
2021-06-10,1.0,6.1438
2021-06-10,2.0,6.4358
2021-06-10,3.0,6.6523
2021-06-10,5.0,6.9496
2021-06-10,7.0,7.1338
2021-06-10,10.0,7.2929
2021-06-10,15.0,7.4108
2021-06-10,20.0,7.4632
2021-06-11,0.25,5.8072
2021-06-11,0.5,5.9179
2021-06-11,0.75,6.0165
2021-06-11,1.0,6.1037
2021-06-11,2.0,6.3819
2021-06-11,3.0,6.5979
2021-06-11,5.0,6.8883
2021-06-11,7.0,7.0681
2021-06-11,10.0,7.2327
2021-06-11,15.0,7.3594
2021-06-11,20.0,7.4218
2021-06-14,0.25,5.8244
2021-06-14,0.5,5.9451
2021-06-14,0.75,6.0497
2021-06-14,1.0,6.1348
2021-06-14,2.0,6.3874
2021-06-14,3.0,6.5984
2021-06-14,5.0,6.877
2021-06-14,7.0,7.055
2021-06-14,10.0,7.2389
2021-06-14,15.0,7.385
2021-06-14,20.0,7.452
2021-06-15,0.25,5.9274
2021-06-15,0.5,6.0298
2021-06-15,0.75,6.1222
2021-06-15,1.0,6.2048
2021-06-15,2.0,6.4731
2021-06-15,3.0,6.6817
2021-06-15,5.0,6.9565
2021-06-15,7.0,7.127
2021-06-15,10.0,7.291
2021-06-15,15.0,7.4259
2021-06-15,20.0,7.4917
2021-06-16,0.25,5.8314
2021-06-16,0.5,5.971
2021-06-16,0.75,6.0992
2021-06-16,1.0,6.2167
2021-06-16,2.0,6.5748
2021-06-16,3.0,6.7821
2021-06-16,5.0,7.0053
2021-06-16,7.0,7.1329
2021-06-16,10.0,7.2636
2021-06-16,15.0,7.3688
2021-06-16,20.0,7.4172
2021-06-17,0.25,5.8238
2021-06-17,0.5,5.9854
2021-06-17,0.75,6.1254
2021-06-17,1.0,6.2462
2021-06-17,2.0,6.5865
2021-06-17,3.0,6.7789
2021-06-17,5.0,6.9674
2021-06-17,7.0,7.077
2021-06-17,10.0,7.2075
2021-06-17,15.0,7.3028
2021-06-17,20.0,7.3406
2021-06-18,0.25,5.7716
2021-06-18,0.5,5.9439
2021-06-18,0.75,6.0906
2021-06-18,1.0,6.2152
2021-06-18,2.0,6.5536
2021-06-18,3.0,6.7359
2021-06-18,5.0,6.9193
2021-06-18,7.0,7.0304
2021-06-18,10.0,7.1555
2021-06-18,15.0,7.2375
2021-06-18,20.0,7.2629
2021-06-21,0.25,5.7681
2021-06-21,0.5,5.9466
2021-06-21,0.75,6.1003
2021-06-21,1.0,6.2321
2021-06-21,2.0,6.5926
2021-06-21,3.0,6.7781
2021-06-21,5.0,6.9477
2021-06-21,7.0,7.0459
2021-06-21,10.0,7.1644
2021-06-21,15.0,7.2429
2021-06-21,20.0,7.2675
2021-06-22,0.25,5.7454
2021-06-22,0.5,5.9105
2021-06-22,0.75,6.0572
2021-06-22,1.0,6.188
2021-06-22,2.0,6.5661
2021-06-22,3.0,6.7662
2021-06-22,5.0,6.9607
2021-06-22,7.0,7.075
2021-06-22,10.0,7.2055
2021-06-22,15.0,7.2919
2021-06-22,20.0,7.3192
2021-06-23,0.25,5.7493
2021-06-23,0.5,5.9143
2021-06-23,0.75,6.0579
2021-06-23,1.0,6.1829
2021-06-23,2.0,6.5361
2021-06-23,3.0,6.7313
2021-06-23,5.0,6.9303
2021-06-23,7.0,7.0447
2021-06-23,10.0,7.1658
2021-06-23,15.0,7.252
2021-06-23,20.0,7.2836
2021-06-24,0.25,5.7261
2021-06-24,0.5,5.9011
2021-06-24,0.75,6.053
2021-06-24,1.0,6.1852
2021-06-24,2.0,6.5541
2021-06-24,3.0,6.7475
2021-06-24,5.0,6.9299
2021-06-24,7.0,7.0302
2021-06-24,10.0,7.1415
2021-06-24,15.0,7.2233
2021-06-24,20.0,7.2536
2021-06-25,0.25,5.7265
2021-06-25,0.5,5.8903
2021-06-25,0.75,6.0343
2021-06-25,1.0,6.1624
2021-06-25,2.0,6.5358
2021-06-25,3.0,6.7434
2021-06-25,5.0,6.9443
2021-06-25,7.0,7.0478
2021-06-25,10.0,7.1515
2021-06-25,15.0,7.2266
2021-06-25,20.0,7.2572
2021-06-28,0.25,5.7772
2021-06-28,0.5,5.9553
2021-06-28,0.75,6.1121
2021-06-28,1.0,6.2515
2021-06-28,2.0,6.6483
2021-06-28,3.0,6.8439
2021-06-28,5.0,7.0051
2021-06-28,7.0,7.0809
2021-06-28,10.0,7.1705
2021-06-28,15.0,7.2485
2021-06-28,20.0,7.2824
2021-06-29,0.25,5.7794
2021-06-29,0.5,5.9676
2021-06-29,0.75,6.1334
2021-06-29,1.0,6.2845
2021-06-29,2.0,6.7197
2021-06-29,3.0,6.92
2021-06-29,5.0,7.0784
2021-06-29,7.0,7.1498
2021-06-29,10.0,7.2269
2021-06-29,15.0,7.2837
2021-06-29,20.0,7.3068
2021-06-30,0.25,5.7727
2021-06-30,0.5,5.9575
2021-06-30,0.75,6.1229
2021-06-30,1.0,6.2763
2021-06-30,2.0,6.7238
2021-06-30,3.0,6.9197
2021-06-30,5.0,7.0566
2021-06-30,7.0,7.1162
2021-06-30,10.0,7.1964
2021-06-30,15.0,7.2556
2021-06-30,20.0,7.2787
2021-07-01,0.25,5.7114
2021-07-01,0.5,5.9149
2021-07-01,0.75,6.0932
2021-07-01,1.0,6.2545
2021-07-01,2.0,6.7184
2021-07-01,3.0,6.9329
2021-07-01,5.0,7.0847
2021-07-01,7.0,7.1396
2021-07-01,10.0,7.2057
2021-07-01,15.0,7.2697
2021-07-01,20.0,7.3014
2021-07-02,0.25,5.7798
2021-07-02,0.5,6.0308
2021-07-02,0.75,6.2312
2021-07-02,1.0,6.3966
2021-07-02,2.0,6.8061
2021-07-02,3.0,6.9676
2021-07-02,5.0,7.0687
2021-07-02,7.0,7.1118
2021-07-02,10.0,7.1792
2021-07-02,15.0,7.2456
2021-07-02,20.0,7.2775
2021-07-05,0.25,5.8694
2021-07-05,0.5,6.0859
2021-07-05,0.75,6.2617
2021-07-05,1.0,6.4062
2021-07-05,2.0,6.7677
2021-07-05,3.0,6.927
2021-07-05,5.0,7.0526
2021-07-05,7.0,7.1172
2021-07-05,10.0,7.1949
2021-07-05,15.0,7.2533
2021-07-05,20.0,7.2741
2021-07-06,0.25,5.8303
2021-07-06,0.5,6.0342
2021-07-06,0.75,6.2055
2021-07-06,1.0,6.3512
2021-07-06,2.0,6.7426
2021-07-06,3.0,6.9332
2021-07-06,5.0,7.0759
2021-07-06,7.0,7.133
2021-07-06,10.0,7.1998
2021-07-06,15.0,7.2498
2021-07-06,20.0,7.2704
2021-07-07,0.25,5.8626
2021-07-07,0.5,6.0626
2021-07-07,0.75,6.2299
2021-07-07,1.0,6.3726
2021-07-07,2.0,6.7556
2021-07-07,3.0,6.9405
2021-07-07,5.0,7.0785
2021-07-07,7.0,7.1329
2021-07-07,10.0,7.1968
2021-07-07,15.0,7.2543
2021-07-07,20.0,7.2803
2021-07-08,0.25,5.9065
2021-07-08,0.5,6.1176
2021-07-08,0.75,6.2923
2021-07-08,1.0,6.4402
2021-07-08,2.0,6.8287
2021-07-08,3.0,7.0027
2021-07-08,5.0,7.1213
2021-07-08,7.0,7.1636
2021-07-08,10.0,7.2176
2021-07-08,15.0,7.2723
2021-07-08,20.0,7.2986
2021-07-09,0.25,5.9347
2021-07-09,0.5,6.1423
2021-07-09,0.75,6.3086
2021-07-09,1.0,6.4436
2021-07-09,2.0,6.7847
2021-07-09,3.0,6.9541
2021-07-09,5.0,7.0925
2021-07-09,7.0,7.151
2021-07-09,10.0,7.2093
2021-07-09,15.0,7.2582
2021-07-09,20.0,7.2787
2021-07-12,0.25,6.0869
2021-07-12,0.5,6.301
2021-07-12,0.75,6.4589
2021-07-12,1.0,6.577
2021-07-12,2.0,6.8394
2021-07-12,3.0,6.9714
2021-07-12,5.0,7.095
2021-07-12,7.0,7.16
2021-07-12,10.0,7.2233
2021-07-12,15.0,7.266
2021-07-12,20.0,7.277
2021-07-13,0.25,6.0617
2021-07-13,0.5,6.2568
2021-07-13,0.75,6.4137
2021-07-13,1.0,6.5404
2021-07-13,2.0,6.8504
2021-07-13,3.0,6.9886
2021-07-13,5.0,7.0937
2021-07-13,7.0,7.1514
2021-07-13,10.0,7.2359
2021-07-13,15.0,7.3127
2021-07-13,20.0,7.3408
2021-07-14,0.25,6.0936
2021-07-14,0.5,6.2899
2021-07-14,0.75,6.4436
2021-07-14,1.0,6.5649
2021-07-14,2.0,6.8507
2021-07-14,3.0,6.9798
2021-07-14,5.0,7.0942
2021-07-14,7.0,7.1604
2021-07-14,10.0,7.2371
2021-07-14,15.0,7.2996
2021-07-14,20.0,7.3205
2021-07-15,0.25,6.1418
2021-07-15,0.5,6.3018
2021-07-15,0.75,6.4351
2021-07-15,1.0,6.546
2021-07-15,2.0,6.8256
2021-07-15,3.0,6.9497
2021-07-15,5.0,7.0729
2021-07-15,7.0,7.1507
2021-07-15,10.0,7.2341
2021-07-15,15.0,7.3016
2021-07-15,20.0,7.3262
2021-07-16,0.25,6.177
2021-07-16,0.5,6.323
2021-07-16,0.75,6.4463
2021-07-16,1.0,6.5483
2021-07-16,2.0,6.8019
2021-07-16,3.0,6.9154
2021-07-16,5.0,7.0492
2021-07-16,7.0,7.1443
2021-07-16,10.0,7.2414
2021-07-16,15.0,7.3159
2021-07-16,20.0,7.3429
2021-07-19,0.25,6.1666
2021-07-19,0.5,6.3289
2021-07-19,0.75,6.462
2021-07-19,1.0,6.5662
2021-07-19,2.0,6.8035
2021-07-19,3.0,6.9096
2021-07-19,5.0,7.0555
2021-07-19,7.0,7.1687
2021-07-19,10.0,7.2762
2021-07-19,15.0,7.3434
2021-07-19,20.0,7.3576
2021-07-20,0.25,6.2337
2021-07-20,0.5,6.3609
2021-07-20,0.75,6.4721
2021-07-20,1.0,6.5649
2021-07-20,2.0,6.7884
2021-07-20,3.0,6.8699
2021-07-20,5.0,6.9923
2021-07-20,7.0,7.1027
2021-07-20,10.0,7.2212
2021-07-20,15.0,7.3126
2021-07-20,20.0,7.3436
2021-07-21,0.25,6.2507
2021-07-21,0.5,6.3609
2021-07-21,0.75,6.4583
2021-07-21,1.0,6.5382
2021-07-21,2.0,6.727
2021-07-21,3.0,6.7997
2021-07-21,5.0,6.924
2021-07-21,7.0,7.0379
2021-07-21,10.0,7.1572
2021-07-21,15.0,7.2474
2021-07-21,20.0,7.2808
2021-07-22,0.25,6.2101
2021-07-22,0.5,6.3299
2021-07-22,0.75,6.4291
2021-07-22,1.0,6.5054
2021-07-22,2.0,6.6688
2021-07-22,3.0,6.7356
2021-07-22,5.0,6.8542
2021-07-22,7.0,6.9628
2021-07-22,10.0,7.0732
2021-07-22,15.0,7.1519
2021-07-22,20.0,7.1748
2021-07-23,0.25,6.3519
2021-07-23,0.5,6.4365
2021-07-23,0.75,6.5129
2021-07-23,1.0,6.5784
2021-07-23,2.0,6.7326
2021-07-23,3.0,6.7713
2021-07-23,5.0,6.8542
2021-07-23,7.0,6.9437
2021-07-23,10.0,7.037
2021-07-23,15.0,7.1108
2021-07-23,20.0,7.1392
2021-07-26,0.25,6.3485
2021-07-26,0.5,6.4349
2021-07-26,0.75,6.5108
2021-07-26,1.0,6.5765
2021-07-26,2.0,6.7423
2021-07-26,3.0,6.798
2021-07-26,5.0,6.8566
2021-07-26,7.0,6.9202
2021-07-26,10.0,7.0195
2021-07-26,15.0,7.1056
2021-07-26,20.0,7.1328
2021-07-27,0.25,6.457
2021-07-27,0.5,6.5058
2021-07-27,0.75,6.5509
2021-07-27,1.0,6.5917
2021-07-27,2.0,6.7052
2021-07-27,3.0,6.7547
2021-07-27,5.0,6.8202
2021-07-27,7.0,6.8847
2021-07-27,10.0,6.982
2021-07-27,15.0,7.0869
2021-07-27,20.0,7.133
2021-07-28,0.25,6.3942
2021-07-28,0.5,6.4491
2021-07-28,0.75,6.5039
2021-07-28,1.0,6.5547
2021-07-28,2.0,6.6956
2021-07-28,3.0,6.7436
2021-07-28,5.0,6.8042
2021-07-28,7.0,6.8683
2021-07-28,10.0,6.966
2021-07-28,15.0,7.0704
2021-07-28,20.0,7.12
2021-07-29,0.25,6.4322
2021-07-29,0.5,6.4824
2021-07-29,0.75,6.5321
2021-07-29,1.0,6.5779
2021-07-29,2.0,6.7082
2021-07-29,3.0,6.7594
2021-07-29,5.0,6.8088
2021-07-29,7.0,6.8615
2021-07-29,10.0,6.9598
2021-07-29,15.0,7.0658
2021-07-29,20.0,7.1167
2021-07-30,0.25,6.489
2021-07-30,0.5,6.5238
2021-07-30,0.75,6.56
2021-07-30,1.0,6.5945
2021-07-30,2.0,6.699
2021-07-30,3.0,6.7442
2021-07-30,5.0,6.7918
2021-07-30,7.0,6.8398
2021-07-30,10.0,6.9267
2021-07-30,15.0,7.0303
2021-07-30,20.0,7.0835
2021-08-02,0.25,6.4847
2021-08-02,0.5,6.5268
2021-08-02,0.75,6.5713
2021-08-02,1.0,6.613
2021-08-02,2.0,6.7352
2021-08-02,3.0,6.7814
2021-08-02,5.0,6.8194
2021-08-02,7.0,6.8653
2021-08-02,10.0,6.966
2021-08-02,15.0,7.0924
2021-08-02,20.0,7.1624
2021-08-03,0.25,6.4667
2021-08-03,0.5,6.5253
2021-08-03,0.75,6.5831
2021-08-03,1.0,6.6316
2021-08-03,2.0,6.7495
2021-08-03,3.0,6.7826
2021-08-03,5.0,6.8258
2021-08-03,7.0,6.8846
2021-08-03,10.0,6.9904
2021-08-03,15.0,7.1258
2021-08-03,20.0,7.2025
2021-08-04,0.25,6.4992
2021-08-04,0.5,6.5414
2021-08-04,0.75,6.5842
2021-08-04,1.0,6.6231
2021-08-04,2.0,6.7336
2021-08-04,3.0,6.7798
2021-08-04,5.0,6.8399
2021-08-04,7.0,6.9085
2021-08-04,10.0,7.0259
2021-08-04,15.0,7.1627
2021-08-04,20.0,7.2365
2021-08-05,0.25,6.4906
2021-08-05,0.5,6.5372
2021-08-05,0.75,6.581
2021-08-05,1.0,6.6168
2021-08-05,2.0,6.7092
2021-08-05,3.0,6.7583
2021-08-05,5.0,6.8306
2021-08-05,7.0,6.9038
2021-08-05,10.0,7.0171
2021-08-05,15.0,7.1509
2021-08-05,20.0,7.2271
2021-08-06,0.25,6.4863
2021-08-06,0.5,6.5435
2021-08-06,0.75,6.5992
2021-08-06,1.0,6.6453
2021-08-06,2.0,6.7559
2021-08-06,3.0,6.7897
2021-08-06,5.0,6.8458
2021-08-06,7.0,6.9193
2021-08-06,10.0,7.0392
2021-08-06,15.0,7.1844
2021-08-06,20.0,7.2712
2021-08-09,0.25,6.4974
2021-08-09,0.5,6.5397
2021-08-09,0.75,6.5838
2021-08-09,1.0,6.6254
2021-08-09,2.0,6.7502
2021-08-09,3.0,6.8074
2021-08-09,5.0,6.8823
2021-08-09,7.0,6.957
2021-08-09,10.0,7.0771
2021-08-09,15.0,7.2321
2021-08-09,20.0,7.3287
2021-08-10,0.25,6.4982
2021-08-10,0.5,6.5458
2021-08-10,0.75,6.5976
2021-08-10,1.0,6.6477
2021-08-10,2.0,6.7981
2021-08-10,3.0,6.8546
2021-08-10,5.0,6.9081
2021-08-10,7.0,6.964
2021-08-10,10.0,7.0753
2021-08-10,15.0,7.2389
2021-08-10,20.0,7.3443
2021-08-11,0.25,6.5128
2021-08-11,0.5,6.5572
2021-08-11,0.75,6.6031
2021-08-11,1.0,6.6457
2021-08-11,2.0,6.7715
2021-08-11,3.0,6.8289
2021-08-11,5.0,6.9044
2021-08-11,7.0,6.9788
2021-08-11,10.0,7.0991
2021-08-11,15.0,7.2642
2021-08-11,20.0,7.3698
2021-08-12,0.25,6.4934
2021-08-12,0.5,6.5429
2021-08-12,0.75,6.5972
2021-08-12,1.0,6.6495
2021-08-12,2.0,6.8045
2021-08-12,3.0,6.8593
2021-08-12,5.0,6.9142
2021-08-12,7.0,6.9768
2021-08-12,10.0,7.0959
2021-08-12,15.0,7.2546
2021-08-12,20.0,7.3565
2021-08-13,0.25,6.4775
2021-08-13,0.5,6.5287
2021-08-13,0.75,6.5841
2021-08-13,1.0,6.6361
2021-08-13,2.0,6.7836
2021-08-13,3.0,6.8294
2021-08-13,5.0,6.872
2021-08-13,7.0,6.9329
2021-08-13,10.0,7.0613
2021-08-13,15.0,7.2322
2021-08-13,20.0,7.3359
2021-08-16,0.25,6.5384
2021-08-16,0.5,6.5721
2021-08-16,0.75,6.6081
2021-08-16,1.0,6.6427
2021-08-16,2.0,6.7443
2021-08-16,3.0,6.7808
2021-08-16,5.0,6.8213
2021-08-16,7.0,6.8806
2021-08-16,10.0,7.0062
2021-08-16,15.0,7.186
2021-08-16,20.0,7.3024
2021-08-17,0.25,6.5523
2021-08-17,0.5,6.5772
2021-08-17,0.75,6.6045
2021-08-17,1.0,6.6318
2021-08-17,2.0,6.7192
2021-08-17,3.0,6.7585
2021-08-17,5.0,6.8026
2021-08-17,7.0,6.8667
2021-08-17,10.0,7.0078
2021-08-17,15.0,7.2126
2021-08-17,20.0,7.3488
2021-08-18,0.25,6.4916
2021-08-18,0.5,6.5244
2021-08-18,0.75,6.5619
2021-08-18,1.0,6.5993
2021-08-18,2.0,6.7222
2021-08-18,3.0,6.7796
2021-08-18,5.0,6.8251
2021-08-18,7.0,6.88
2021-08-18,10.0,7.0166
2021-08-18,15.0,7.2248
2021-08-18,20.0,7.3699
2021-08-19,0.25,6.454
2021-08-19,0.5,6.4932
2021-08-19,0.75,6.5369
2021-08-19,1.0,6.5799
2021-08-19,2.0,6.7179
2021-08-19,3.0,6.7834
2021-08-19,5.0,6.8539
